userId,age,gender,genderLooking,country,continent,lang_count,lang_fr,lang_de,lastOnlineDate,lastOnlineRecency,counts_details,counts_pictures,counts_profileVisits,counts_kisses,flirtInterests,isMobile,isVip,verified,shareProfileEnabled,freetext,whazzup,freetext_len,whazzup_len,cluster_4,cluster_5
54e52118096ea1df018b45a7,22,F,M,Germany,Europe,1,False,True,2015-04-06 14:50:05+00:00,26,0.73,0,24.0,1,3,1,0,0,1,null,null,0,0,2,2
54e5a3541c0ba0300e8b4b7a,23,F,M,Germany,Europe,2,False,True,2015-04-06 14:53:26+00:00,26,0.38,1,4083.0,120,1,1,0,0,1,null,....,0,4,2,0
54e5b226086ea1b30c8b4dc4,23,F,M,Switzerland,Europe,2,True,False,2015-05-03 08:51:59+00:00,0,0.92,2,685.0,15,2,1,0,1,1,null,null,0,0,2,2
54e5c81fe86da106268b4835,21,F,M,Peru,Americas,1,False,True,2015-04-06 14:51:35+00:00,26,0.0,0,34.0,0,3,1,0,0,1,null,null,0,0,2,2
54e60bd8ca6da1cd308b46c7,23,F,M,Germany,Europe,1,False,True,2015-04-06 15:55:57+00:00,26,0.69,3,1091.0,35,2,1,0,0,1,null,null,0,0,2,2
54e60f6c0a6ea1757d8b4627,19,F,M,Germany,Europe,1,False,True,2015-04-06 14:31:29+00:00,26,0.15,2,2058.0,69,3,1,0,0,1,null,null,0,0,2,2
54e618d40b6ea116988b4985,21,F,M,France,Europe,1,True,False,2015-04-06 15:02:39+00:00,26,0.58,3,1763.0,160,0,1,0,0,1,null,null,0,0,0,0
54e61d34c76da164158b4721,24,F,M,Germany,Europe,1,False,True,2015-04-06 14:54:21+00:00,26,0.88,4,594.0,10,1,1,0,0,1,null,null,0,0,2,2
54e63c8a140ba07b118b49e4,21,F,M,Switzerland,Europe,1,False,True,2015-04-07 11:06:24+00:00,25,0.77,5,1737.0,65,1,1,0,0,1,null,null,0,0,2,2
54e6431fca6da186358b4af5,24,F,M,Germany,Europe,1,False,True,2015-04-06 14:47:32+00:00,26,0.58,8,3185.0,131,1,0,0,0,1,null,null,0,0,2,0
54e649e01c0ba0ca8a8b46d9,25,F,none,Germany,Europe,1,False,True,2015-04-27 19:11:15+00:00,5,0.58,5,3517.0,80,3,1,0,0,1,null,"wer sagt,das der charakter an erster stelle steht,der lügt!!!!",0,62,2,2
54e65c12160ba0ea068b4789,20,F,M,Switzerland,Europe,1,True,False,2015-04-26 13:15:06+00:00,6,0.38,2,2618.0,179,3,0,0,0,1,null,null,0,0,0,0
54e668511b0ba0791f8b49aa,20,F,none,Germany,Europe,1,False,True,2015-04-06 14:23:20+00:00,26,0.81,1,3727.0,148,1,1,0,0,1,null,schreibt :),0,11,2,0
54e672441a0ba0fa418b47bc,21,F,M,Italy,Europe,1,False,False,2015-04-24 11:20:29+00:00,8,0.0,1,1100.0,23,1,1,0,0,1,null,...,0,3,2,2
54e672dcc96da1a1608b45be,21,F,M,Germany,Europe,1,False,True,2015-04-06 14:50:58+00:00,26,0.0,0,43.0,0,1,1,0,0,1,null,null,0,0,2,2
54e6dbf01b0ba092728b4ec8,20,F,M,Germany,Europe,1,False,True,2015-04-11 22:03:46+00:00,21,0.92,4,933.0,108,3,1,0,1,1,null,Meldet euch,0,11,2,2
54e71f1d180ba0325f8b4ad3,19,F,M,France,Europe,1,True,False,2015-04-06 14:23:44+00:00,26,0.92,4,309.0,5,3,0,0,0,1,null,null,0,0,2,2
54e73395086ea182498b4aa6,21,F,M,Germany,Europe,1,False,True,2015-04-06 14:50:45+00:00,26,0.85,1,8592.0,414,2,0,0,0,1,null,im urlaub ✈,0,11,0,3
54e73d48160ba07a388b4fe8,21,F,M,France,Europe,1,True,False,2015-04-08 08:24:23+00:00,25,0.35,3,1086.0,41,1,1,0,0,1,null,null,0,0,2,2
54e788bb076ea18d048b457c,21,F,M,France,Europe,1,True,False,2015-05-03 09:01:35+00:00,0,0.27,3,2190.0,104,1,1,0,0,1,null,null,0,0,2,2
54e795dec76da170178b4bd5,22,F,M,Germany,Europe,1,False,True,2015-04-06 14:24:01+00:00,26,0.96,2,1513.0,37,3,1,0,0,1,null,null,0,0,2,2
54e79b3c180ba0830d8b4a71,24,F,M,Germany,Europe,1,False,True,2015-04-06 16:10:50+00:00,26,0.54,1,655.0,28,2,1,0,0,1,null,null,0,0,2,2
54e7a729190ba0022d8b4d70,23,F,M,Germany,Europe,1,False,True,2015-04-07 11:02:02+00:00,25,0.0,1,3000.0,104,3,0,0,0,1,null,null,0,0,2,2
54e7abcf066ea1e98e8b46d9,19,F,M,Switzerland,Europe,1,True,False,2015-04-08 05:47:45+00:00,25,0.81,5,2763.0,158,1,1,0,1,1,null,null,0,0,2,0
54e7b81e0a6ea1458e8b471e,19,F,M,Switzerland,Europe,1,True,False,2015-04-06 10:16:35+00:00,26,0.0,1,1132.0,58,1,0,0,0,1,null,null,0,0,2,2
54e7e6f5c76da107118b46f6,19,F,M,Switzerland,Europe,1,True,False,2015-04-07 00:39:12+00:00,26,0.38,3,553.0,23,2,0,0,0,1,null,null,0,0,2,2
54e8376ac76da155138b4d2f,24,F,M,France,Europe,1,True,False,2015-04-06 16:09:28+00:00,26,0.85,11,1561.0,87,1,1,0,1,1,null,🙈🙉🙊,0,3,2,2
54e85cc9066ea1cf0e8b494e,19,F,M,Germany,Europe,1,False,True,2015-04-06 14:25:49+00:00,26,0.85,3,2050.0,60,1,1,0,1,1,null,null,0,0,2,2
54e87b17140ba04e448b4a10,22,F,M,Switzerland,Europe,1,True,False,2015-04-26 17:37:39+00:00,6,0.96,3,3464.0,184,0,1,0,1,1,null,"I'm watching you bitch, I'm watching !",0,38,0,0
54e88307076ea1b8108b48fd,25,F,M,France,Europe,1,True,False,2015-04-25 19:53:26+00:00,7,0.81,1,298.0,16,3,1,0,0,1,null,null,0,0,2,2
54e886c9ea6da136808b47c1,24,F,M,France,Europe,1,True,False,2015-04-07 12:27:38+00:00,25,0.85,5,2366.0,90,1,1,0,0,1,null,"Latina , sportive, militante des animaux, végétarienne, envie de nouvelle rencontre",0,83,2,2
54e88cc9180ba0c72f8b4b32,25,F,M,Switzerland,Europe,1,True,False,2015-04-07 12:04:52+00:00,25,0.65,1,3206.0,245,1,1,0,0,1,null,null,0,0,0,0
54e8ae0e160ba0f81d8b4f44,23,F,M,Switzerland,Europe,1,False,True,2015-04-07 11:47:00+00:00,25,0.12,2,1822.0,152,1,1,0,0,1,null,null,0,0,2,0
54e8b0b2c96da131048b4da9,22,F,M,Germany,Europe,1,False,True,2015-04-06 14:57:48+00:00,26,0.62,2,1326.0,25,1,1,0,0,1,null,null,0,0,2,2
54e8d421c86da11b768b497f,24,F,M,Switzerland,Europe,1,False,True,2015-04-08 12:15:59+00:00,24,0.46,9,1220.0,83,1,1,0,0,1,null,"Smile now, cry later ☝✌",0,23,2,2
54e8d563cb6da113348b4831,26,F,M,Germany,Europe,1,False,True,2015-04-06 16:18:31+00:00,26,0.81,2,1358.0,73,3,1,0,0,0,null,🌹🌹🌹🌹🌹🌹🌹🌹,0,8,2,2
54e8d592096ea1dc098b456a,23,F,both,Germany,Europe,1,False,True,2015-04-11 17:30:24+00:00,21,0.65,3,1873.0,97,0,0,0,0,1,null,I don't know,0,12,2,2
54e8df5bc46da1a3628b4cd9,19,F,M,Germany,Europe,1,False,True,2015-04-26 18:33:37+00:00,6,0.77,4,1723.0,37,1,1,0,1,1,null,^^,0,2,2,2
54e8e3bf150ba047238b4e52,19,F,M,France,Europe,1,True,False,2015-04-26 10:32:32+00:00,6,0.96,7,2756.0,142,3,1,0,1,1,null,"Arrête de réfléchir, agis.       Insta: poup39",0,46,2,0
54e90755c56da1da1b8b4811,21,F,M,Switzerland,Europe,1,False,True,2015-04-26 11:43:11+00:00,6,0.73,4,1020.0,15,1,1,0,0,1,null,null,0,0,2,2
54e90814cb6da1a73d8b4896,24,F,M,Switzerland,Europe,1,False,True,2015-04-08 15:08:42+00:00,24,0.96,3,4190.0,208,1,1,0,0,1,null,null,0,0,0,0
54e92391e96da1772b8b4d0f,20,F,M,Switzerland,Europe,1,True,False,2015-04-26 16:44:41+00:00,6,0.65,5,1142.0,89,2,1,0,0,1,null,Yep,0,3,2,2
54e943bf0a6ea1ee458b462a,22,F,M,Germany,Europe,1,False,True,2015-04-06 15:03:13+00:00,26,0.92,8,1612.0,180,1,1,0,0,1,null,ich suche männer und keine kinder die nur ficken wollen,0,55,0,0
54e99984e96da1926b8b484b,21,F,M,Switzerland,Europe,1,True,False,2015-04-24 14:12:07+00:00,8,0.0,2,1350.0,74,1,1,0,0,1,null,null,0,0,2,2
54e9a303c46da144298b4b95,20,F,M,Switzerland,Europe,2,False,True,2015-04-08 15:26:43+00:00,24,0.42,3,2934.0,52,3,1,0,1,1,null,null,0,0,2,2
54e9a7d91c0ba012428b4e1a,24,F,M,Switzerland,Europe,1,True,False,2015-04-25 14:52:32+00:00,7,0.0,1,2109.0,0,0,1,0,0,1,🍁👌,null,2,0,2,2
54e9d9a0c96da1182f8b4dfc,24,F,M,Switzerland,Europe,1,False,True,2015-04-06 15:23:17+00:00,26,0.88,2,810.0,21,3,1,0,0,1,null,MOTORELÄRM♡  onternämensloschtig,0,32,2,2
54e9e638150ba0bd678b4bde,20,F,M,Switzerland,Europe,1,False,True,2015-04-26 18:45:35+00:00,6,1.0,7,1869.0,73,1,1,0,0,1,null,keine langweilern..;),0,21,2,2
54e9ea96e56da1ff118b45e5,22,F,none,France,Europe,1,True,False,2015-04-26 18:32:26+00:00,6,0.73,4,2100.0,77,2,1,1,1,1,@EmySierraEcho,"syso.println (""Hello :) "");
@EmySierraEcho",14,42,2,2
54ea0dc2076ea1a9208b482f,25,F,M,Switzerland,Europe,1,False,True,2015-04-06 16:02:54+00:00,26,0.54,3,1463.0,58,2,1,0,0,1,null,null,0,0,2,2
54ea0eb9ca6da1bb5a8b46fc,19,F,M,France,Europe,1,True,False,2015-05-02 08:49:27+00:00,1,0.92,2,2828.0,56,1,1,0,0,1,null,⚠🔞  Xses 🎉🍻        💋✌,0,21,2,2
54ea0ee7180ba0ca518b4680,24,F,M,Germany,Europe,1,False,True,2015-04-26 18:40:48+00:00,6,0.73,7,8015.0,285,1,1,0,1,1,null,sonntags langeweile... einfach schreiben :),0,43,0,0
54ea14e60a6ea164658b46bc,24,F,M,Germany,Europe,1,False,True,2015-04-06 16:10:49+00:00,26,0.42,6,990.0,20,1,0,0,0,1,null,null,0,0,2,2
54ea20d2cc6da1a8648b4664,20,F,M,France,Europe,1,True,False,2015-04-05 17:03:54+00:00,27,0.69,4,1008.0,44,0,1,0,0,1,null,Recherche l'amour,0,17,2,2
54ea3d6fc76da10c238b4669,22,F,M,Germany,Europe,1,False,True,2015-04-06 14:54:25+00:00,26,0.88,4,2360.0,87,3,0,0,0,1,null,Engländerin :),0,14,2,2
54ea3ec9c76da1d8138b4b32,22,F,M,Switzerland,Europe,1,False,True,2015-04-06 14:26:03+00:00,26,0.58,3,2853.0,161,3,0,0,0,1,null,null,0,0,0,0
54ea5653086ea134848b46e4,22,F,F,United States of America,Americas,3,False,True,2015-04-27 19:29:47+00:00,5,0.77,7,5810.0,209,1,1,0,0,0,null,Make it count,0,13,0,0
54ea5802066ea1d4878b48b4,21,F,none,France,Europe,1,True,False,2015-04-26 08:16:03+00:00,7,0.77,4,1343.0,43,3,1,0,0,1,null,Etudes sur Chambéry la semaine de retour sur Grenoble le weekend :),0,67,2,2
54ea5b51140ba0c31f8b4dbe,23,F,M,Germany,Europe,1,False,True,2015-04-06 16:01:59+00:00,26,0.46,4,2394.0,101,1,1,0,0,1,null,null,0,0,2,2
54ea68c71a0ba02f2a8b4bc0,19,F,M,Switzerland,Europe,1,True,False,2015-04-26 09:43:29+00:00,7,0.35,4,2509.0,191,1,0,0,0,1,Insta: diana_trend,Instagram: diana_trend ✌️,18,25,0,0
54ea86210a6ea129258b4641,20,F,none,Germany,Europe,1,False,True,2015-04-06 14:32:15+00:00,26,0.42,5,2102.0,52,3,1,0,0,1,null,єιи füя ιммєя υи∂ єωιg? ∂αѕ gιвт єѕ иυя ιм мäя¢нєи! 😉,0,53,2,2
54eadcec170ba0a1098b4891,21,F,M,Switzerland,Europe,1,True,False,2015-04-06 10:42:30+00:00,26,0.81,5,3275.0,390,1,1,0,1,1,null,"Roule bas ou roule pas, si sa frotte pas, rabaisse plus bas. German Look is the Life style",0,90,0,3
54eb4ce4c86da1963c8b47c0,20,F,M,Germany,Europe,1,False,True,2015-04-06 14:24:03+00:00,26,0.77,4,3679.0,68,3,1,0,1,1,null,Muss die Mehrheit der Männer nur ans Ficken denken..... -.-Er sollte nicht Rauchen !,0,84,2,2
54eb616e0b6ea11e7a8b4c0a,20,F,M,France,Europe,1,True,False,2015-04-26 18:40:06+00:00,6,0.88,3,3413.0,235,3,1,0,0,1,null,Plan culs DEGAGEZ!,0,18,0,0
54eb639eea6da1f3768b49da,26,F,none,Germany,Europe,1,False,True,2015-04-06 16:03:34+00:00,26,0.58,2,440.0,8,2,0,0,0,0,null,null,0,0,2,2
54eb7acfc56da19f658b49f3,22,F,M,Switzerland,Europe,1,False,True,2015-04-06 15:10:16+00:00,26,0.73,1,878.0,25,1,1,0,0,1,null,null,0,0,2,2
54eb7bac190ba0956f8b4665,22,F,none,Germany,Europe,1,False,True,2015-04-06 16:14:00+00:00,26,0.27,1,5136.0,280,2,0,0,0,0,null,Girls just wanna have fun :p,0,28,0,0
54eb7dcac96da1127a8b4674,21,F,M,Switzerland,Europe,1,False,True,2015-03-29 14:55:37+00:00,34,0.5,2,2895.0,86,1,0,0,0,1,null,Insta: STEPHANIIE0                  NUUR ERNSTII SACHE!,0,55,2,2
54eb8cbdc96da1f9948b4c95,26,F,M,Switzerland,Europe,1,False,True,2015-04-06 16:11:26+00:00,26,0.35,5,2236.0,118,1,0,0,0,1,null,null,0,0,2,0
54eb9418160ba0166b8b4b9e,23,F,none,Germany,Europe,1,False,True,2015-04-27 19:13:45+00:00,5,0.6,4,3098.0,47,1,0,0,1,1,nur zu Besuch in der Schweiz!!! Suche keine Abenteuer oder sonstiges,"mir geht's gut, danke!",68,22,2,2
54ebb282c76da1d40b8b45bd,21,F,M,Switzerland,Europe,1,True,False,2015-04-01 20:44:20+00:00,31,0.38,1,1037.0,40,2,1,0,0,1,null,""" Just trying to be a GOOD WOMAN in a World full of bad bitches """,0,65,2,2
54ebcbad1a0ba0b53a8b48e0,22,F,M,Switzerland,Europe,1,True,False,2015-04-06 14:44:27+00:00,26,0.81,4,759.0,51,2,1,0,0,1,null,Je suis sur le site pour trouver un homme serieux pour Uniquement quelque chose de serieux,0,90,2,2
54ec4429076ea1650e8b482e,25,F,M,Switzerland,Europe,1,False,True,2015-04-19 15:09:47+00:00,13,0.92,3,4182.0,205,0,0,1,0,1,null,Ich be wenni be,0,15,0,0
54ec53dce86da1bf1b8b4bcd,26,F,M,Austria,Europe,1,False,True,2015-04-06 16:00:42+00:00,26,0.0,0,141.0,8,3,0,0,0,1,null,null,0,0,2,2
54ec56ba140ba0214e8b4f23,25,F,M,Switzerland,Europe,1,False,True,2015-04-08 15:34:01+00:00,24,0.42,4,1042.0,35,1,0,0,0,1,null,"Das sind keine Macken, das sind Special Efffects!!",0,50,2,2
54ec581dca6da1cf3e8b45c3,23,F,M,Germany,Europe,1,False,True,2015-04-26 13:18:24+00:00,6,0.0,3,4303.0,221,1,1,0,1,0,null,...,0,3,0,0
54ec774dc86da1b77f8b4737,22,F,M,Germany,Europe,1,False,True,2015-04-06 14:58:40+00:00,26,0.54,2,1755.0,60,3,1,0,0,0,null,null,0,0,2,2
54ec8955c76da106478b4a87,23,F,M,Germany,Europe,1,False,True,2015-04-06 16:08:38+00:00,26,0.73,9,3725.0,236,1,1,0,0,1,null,Instagram: JENNYFEE91_,0,22,0,0
54ecaeb6066ea1775c8b4ca3,20,F,M,France,Europe,1,True,False,2015-04-06 15:40:12+00:00,26,0.69,3,1159.0,18,1,1,0,0,1,null,Clique ici et écris quelque chose sur toi!femme,0,47,2,2
54ecb7fcc96da15c188b4cd5,25,F,M,Germany,Europe,1,False,True,2015-04-06 16:13:54+00:00,26,0.65,3,1477.0,47,1,1,0,0,1,null,was ist denn nur mit Carsten los?,0,33,2,2
54ecba8c160ba0f94e8b4c3d,19,F,M,Germany,Europe,1,False,True,2015-04-06 14:23:46+00:00,26,0.96,8,1912.0,99,2,1,0,1,1,null,"I'm not a stop along the way, I'm a destination",0,47,2,2
54ecd106170ba0af0e8b4b91,20,F,M,France,Europe,1,True,False,2015-04-06 15:29:33+00:00,26,0.35,2,604.0,25,3,1,0,0,1,null,null,0,0,2,2
54ecd672c96da1a18f8b45e3,25,F,M,Switzerland,Europe,1,False,False,2015-04-08 13:15:43+00:00,24,0.92,4,2108.0,111,1,1,0,1,1,null,🙈🙉🙊👱,0,4,2,0
54ecd8e1ca6da1487e8b4b00,25,F,M,Switzerland,Europe,1,False,True,2015-04-06 12:25:08+00:00,26,0.0,6,1354.0,64,1,0,0,0,1,null,null,0,0,2,2
54ece597190ba063608b499c,23,F,M,Germany,Europe,1,False,True,2015-04-26 18:51:13+00:00,6,0.73,3,2941.0,85,1,0,0,0,1,null,null,0,0,2,2
54ecee230a6ea1d5708b4d16,24,F,M,Spain,Europe,1,False,False,2015-04-03 16:40:03+00:00,29,0.69,1,296.0,10,1,1,0,0,1,null,Never say never!,0,16,2,2
54ed963c1c0ba0b2898b4afd,19,F,M,Switzerland,Europe,1,False,True,2015-04-26 11:41:48+00:00,6,0.85,8,2346.0,52,2,1,1,1,1,null,Forget everything around you...,0,31,2,2
54eda48ccd6da1811b8b4580,21,F,M,Germany,Europe,1,False,True,2015-04-06 14:31:16+00:00,26,0.23,1,781.0,11,0,0,0,0,1,null,null,0,0,2,2
54eda910160ba0414c8b4b14,22,F,M,Switzerland,Europe,1,False,True,2015-04-06 04:37:49+00:00,27,0.19,2,2288.0,38,3,1,0,0,1,null,"if you can dream it, you can do it...",0,37,2,2
54edb810150ba034678b48fb,24,F,M,France,Europe,1,True,False,2015-04-07 09:57:11+00:00,26,0.58,1,854.0,55,2,0,0,0,1,null,null,0,0,2,2
54edef25e96da1ab598b456a,19,F,M,Switzerland,Europe,1,True,False,2015-04-07 10:15:31+00:00,25,0.46,3,1681.0,123,1,0,0,1,1,null,Aa tous ceux qui ont oubliés qu'on étaient tous égaux devant Dieu .. 🙏,0,70,2,0
54ee1a67e86da10f398b4d05,24,F,M,Germany,Europe,1,False,True,2015-04-06 16:05:32+00:00,26,0.12,1,1232.0,27,1,1,0,0,1,null,null,0,0,2,2
54ee20f2c46da1f95f8b487e,22,F,M,Germany,Europe,1,False,True,2015-04-06 15:55:24+00:00,26,0.0,3,1258.0,36,1,0,0,0,1,null,null,0,0,2,2
54ee25d8e86da15d588b4ddd,24,F,M,Switzerland,Europe,1,False,True,2015-04-19 10:52:20+00:00,13,0.27,1,1472.0,44,2,1,0,0,1,null,null,0,0,2,2
54ee352cc86da124838b485a,23,F,M,France,Europe,1,True,False,2015-04-19 11:51:47+00:00,13,0.54,6,3434.0,177,3,1,0,0,1,null,"Si t'arriv a mfr tomber amoureuse de toi, je te promet de fr de toi l'homme le plu heureu!",0,90,0,0
54ee37dde96da113258b45f5,21,F,M,Germany,Europe,1,False,True,2015-04-06 14:27:28+00:00,26,0.46,3,1805.0,92,1,1,0,0,1,null,...,0,3,2,2
54ee40a5c86da1610e8b4742,20,F,M,Switzerland,Europe,1,True,False,2015-04-06 20:38:57+00:00,26,0.42,2,1115.0,36,1,0,0,0,1,null,"Les personnes sans conversation, ne m'intéresse pas.",0,52,2,2
54ee78a70b6ea151708b4771,22,F,M,Italy,Europe,1,False,False,2015-04-24 03:35:22+00:00,9,1.0,7,409.0,2,1,1,0,1,1,null,sn da conoscere.... ttt da scoprire.... ho un carattere nn facileeeeee,0,70,2,2
54ef20cce76da10c628b45a7,23,F,F,France,Europe,1,True,False,2015-04-27 19:31:40+00:00,5,0.58,4,2612.0,217,0,0,0,0,1,null,je vais en decevoir certains les mecs mais c'est plus cool avec les filles ;p,0,77,0,0
54ef3230c96da114158b4eb0,22,F,M,Switzerland,Europe,1,False,True,2015-04-07 20:47:33+00:00,25,0.62,6,3405.0,88,1,1,0,1,1,null,Never a failure♦️Always a lesson,0,32,2,2
54ef35cfe86da1280e8b45a4,23,F,M,Switzerland,Europe,1,False,True,2015-04-06 15:57:30+00:00,26,0.04,9,4384.0,201,1,1,0,0,1,null,null,0,0,0,0
54ef3870e56da1c8178b45a0,20,F,M,France,Europe,1,True,False,2015-04-26 11:06:46+00:00,6,1.0,3,1373.0,69,3,1,1,1,1,Je suis chiante avec un caractère de merde. je suis cuisinière de métier c'est une passion et sa me prend beaucoup de temps. En dehors du boulot j'aime être avec ma famille mes amis et m'amuser. j'ai plein de défauts mais je vais éviter de les dire.,"Je suis cuisinière, et arrêter de me demander de vous faire a manger !!!",249,72,2,2
54ef5ad4c46da136568b4bc4,24,F,M,Switzerland,Europe,1,True,False,2015-04-25 20:20:41+00:00,7,0.92,5,2762.0,185,2,1,0,1,1,null,✨✨✨,0,3,0,0
54ef7c2cea6da1eb828b4655,26,F,M,Germany,Europe,1,False,True,2015-04-06 16:11:19+00:00,26,0.88,6,1810.0,60,1,1,0,0,1,null,"stolze Mami von 2 wunderbaren kids :) trau dich, oder lass es ;)",0,64,2,2
54ef9a44190ba0a8678b45e1,22,F,M,Switzerland,Europe,1,True,False,2015-04-06 18:23:22+00:00,26,0.0,1,750.0,48,1,1,0,0,1,null,null,0,0,2,2
54efa796066ea1085f8b4a9a,20,F,M,Switzerland,Europe,1,False,True,2015-04-08 11:40:48+00:00,24,0.77,4,2343.0,31,1,0,0,0,1,null,tshüssss NOO onenightstands❌🔞,0,29,2,2
54f02987150ba0fc048b4b48,26,F,M,Germany,Europe,1,False,True,2015-04-06 16:01:08+00:00,26,0.62,4,5215.0,243,2,1,0,1,1,null,🎶💎Build a Castle in The Sky and in The sand❤️💎,0,46,0,0
54f04a04c86da1cf628b487c,23,F,M,Switzerland,Europe,1,False,True,2015-04-05 19:21:11+00:00,27,0.0,1,3593.0,111,2,1,0,0,1,null,null,0,0,2,0
54f05281c86da1956c8b463f,24,F,M,France,Europe,1,True,False,2015-04-06 14:47:17+00:00,26,0.42,3,1917.0,166,3,1,0,1,1,null,null,0,0,0,0
54f0a92b086ea196178b4cc2,20,F,M,Switzerland,Europe,1,False,True,2015-04-06 14:32:32+00:00,26,0.15,2,2893.0,176,1,1,0,0,1,null,null,0,0,0,0
54f0adfb160ba07f3a8b4671,24,F,none,Switzerland,Europe,1,False,True,2015-04-06 14:57:40+00:00,26,0.42,2,2551.0,288,1,1,0,0,1,null,👑💍💎,0,3,0,0
54f0d510c96da11e058b4a9b,20,F,M,Germany,Europe,1,False,True,2015-04-26 11:15:53+00:00,6,0.65,1,809.0,11,2,1,0,0,1,null,null,0,0,2,2
54f0e01e170ba01e658b4b98,22,F,M,Germany,Europe,1,False,True,2015-04-06 16:05:05+00:00,26,0.69,8,434.0,7,2,0,0,0,1,null,Instagram: MANDUHAI1,0,20,2,2
54f0f402e96da1c1508b4bc5,25,F,M,Germany,Europe,1,False,True,2015-04-06 16:02:56+00:00,26,0.35,4,1793.0,39,3,0,0,1,1,null,null,0,0,2,2
54f0fd51c86da1a3668b4bd7,23,F,M,Germany,Europe,1,False,True,2015-04-06 14:54:05+00:00,26,0.96,8,2668.0,67,2,1,0,0,1,null,genieße jeden Tag ♥♥,0,20,2,2
54f0fe53c96da1d60f8b45c3,23,F,none,Germany,Europe,1,False,True,2015-04-27 19:24:43+00:00,5,0.81,9,2793.0,12,3,0,0,0,1,null,null,0,0,2,2
54f1d4b9086ea1fd8f8b49c4,22,F,M,Switzerland,Europe,1,False,True,2015-04-11 22:02:34+00:00,21,0.62,4,1739.0,95,1,0,0,1,1,null,When The Day Comes*,0,19,2,2
54f1ed76c56da1c0178b4883,24,F,M,Switzerland,Europe,1,False,True,2015-04-22 03:17:53+00:00,11,0.69,6,3351.0,150,1,1,0,1,1,null,null,0,0,2,0
54f1f71fc56da11b398b4713,22,F,M,Switzerland,Europe,1,True,False,2015-04-11 22:37:34+00:00,21,0.85,5,406.0,6,3,1,0,1,1,null,😌😎,0,2,2,2
54f1fe4b1b0ba031588b4b69,25,F,M,Switzerland,Europe,3,True,True,2015-05-02 19:56:04+00:00,0,0.92,2,538.0,51,3,1,0,0,1,null,Eifach schribe...uf churz odr lang chunt de scho e Antwort,0,58,2,2
54f203f7ca6da1ab8b8b4834,21,F,M,Germany,Europe,1,False,True,2015-04-06 14:47:57+00:00,26,0.23,3,1117.0,18,3,1,0,0,1,null,null,0,0,2,2
54f21518140ba05e428b47f4,19,F,none,Italy,Europe,1,False,False,2015-04-06 14:23:24+00:00,26,1.0,8,1776.0,94,1,1,0,1,1,null,Amo i gatti ↑,0,13,2,2
54f21d5b066ea125798b4a1e,22,F,M,Germany,Europe,1,False,True,2015-04-07 07:02:19+00:00,26,0.85,6,1162.0,13,1,1,0,0,1,null,Mal ohne Hintergedanken!?!  glaub so langsam nicht mehr daran,0,61,2,2
54f224bf086ea1ab818b4998,23,F,M,Switzerland,Europe,1,False,True,2015-04-08 12:49:39+00:00,24,0.73,5,1009.0,22,2,0,0,0,1,null,null,0,0,2,2
54f22affcd6da192178b462b,23,F,M,Germany,Europe,1,False,True,2015-04-06 16:05:29+00:00,26,0.73,8,1034.0,29,0,0,0,0,1,null,...,0,3,2,2
54f239af0a6ea1eb058b4d92,23,F,M,Germany,Europe,1,False,True,2015-04-06 15:56:58+00:00,26,0.77,4,1047.0,32,3,1,0,0,1,null,Kannst du cha-cha tanzen? ;>,0,28,2,2
54f23a310b6ea1ce9c8b49e9,20,F,M,Switzerland,Europe,1,False,True,2015-04-19 10:05:45+00:00,13,0.19,3,3046.0,129,3,1,0,0,1,null,🙌🙌🙌,0,3,2,0
54f242271a0ba033418b45c6,21,F,M,Germany,Europe,1,False,True,2015-04-06 14:54:34+00:00,26,0.81,4,7689.0,224,1,0,0,1,1,null,not that kinda girl...,0,22,0,0
54f24f99076ea144038b4971,23,F,M,France,Europe,1,True,False,2015-03-30 16:38:27+00:00,33,0.69,2,909.0,73,1,1,0,0,1,null,null,0,0,2,2
54f262501c0ba04b798b4b24,26,F,M,Switzerland,Europe,1,True,False,2015-04-06 15:56:23+00:00,26,0.96,2,3050.0,154,3,1,1,1,1,null,Instagram🔓 blondasse1806 Snapchat 👻 blondasse14,0,47,2,0
54f2adff086ea1bb918b4785,23,F,M,Germany,Europe,1,False,True,2015-04-11 22:40:30+00:00,21,0.96,6,1359.0,59,3,1,0,0,1,null,null,0,0,2,2
54f2ae1c180ba079288b471c,22,F,M,Germany,Europe,1,False,True,2015-04-06 16:00:47+00:00,26,0.27,1,2221.0,70,1,1,0,1,1,null,🌞😎,0,2,2,2
54f2b03de56da161758b45fe,23,F,M,France,Europe,1,True,False,2015-04-06 15:02:36+00:00,26,0.46,4,3276.0,541,0,1,0,0,1,null,une amie ma parlé de cette appli alors je viens la découvrir. j’espère ne pas regretté :),0,89,1,3
54f2c7211b0ba01b378b4b05,19,F,M,Germany,Europe,1,False,True,2015-04-06 14:28:28+00:00,26,0.77,3,1614.0,47,2,1,0,1,1,null,:),0,2,2,2
54f2d5c0ca6da1dc198b4678,19,F,M,Germany,Europe,1,False,True,2015-04-06 14:26:06+00:00,26,0.31,1,351.0,8,1,0,0,0,1,null,null,0,0,2,2
54f2ecf4096ea144328b4640,22,F,M,France,Europe,1,True,False,2015-04-06 19:29:04+00:00,26,0.92,6,731.0,9,0,1,0,1,1,null,null,0,0,2,2
